,index,district_1,district_2,stn,ta_max,ta_min,ta_max_min,rn_day,ws_max,ws_ins_max,ws_mean,ws_min,hm_max,hm_mean,hm_min,date,month_x,year_x,num,year_y,tm,fire_type_1,fire_type_2,ignition_factor_category_1,ignition_factor_category_2,casualties,dead,injury,property_damage,location_category_1,location_category_2,location_category_3,month_y,ym,hour,season
518489,522422,강원특별자치도,강릉시,105,10.0,5.0,5.0,27.0,3.5,5.9,1.5,0.6,87.3,81.4,61.9,2018-04-04,4,2018,,,,,,,,,,,,,,,,,,
518490,522423,강원특별자치도,강릉시,105,7.5,5.4,2.1,6.5,4.9,8.6,1.5,0.3,87.4,78.1,61.6,2018-04-05,4,2018,,,,,,,,,,,,,,,,,,
518491,522424,강원특별자치도,강릉시,105,14.1,4.6,9.5,8.0,7.7,14.9,2.9,0.7,88.8,63.8,28.0,2018-04-06,4,2018,,,,,,,,,,,,,,,,,,
518492,522425,강원특별자치도,강릉시,105,9.4,1.5,7.9,0.0,6.5,11.7,3.8,1.8,75.0,40.7,15.1,2018-04-07,4,2018,,,,,,,,,,,,,,,,,,
518493,522426,강원특별자치도,강릉시,105,10.5,2.4,8.1,1.5,6.9,12.2,3.5,0.7,81.7,41.9,22.3,2018-04-08,4,2018,,,,,,,,,,,,,,,,,,
518494,522427,강원특별자치도,강릉시,105,14.7,3.9,10.8,0.0,4.9,7.1,2.0,0.3,83.5,46.6,23.1,2018-04-09,4,2018,,,,,,,,,,,,,,,,,,
518495,522428,강원특별자치도,강릉시,105,24.6,7.2,17.4,0.0,13.6,22.3,3.3,0.3,58.2,32.0,13.8,2018-04-10,4,2018,13796.0,2018.0,2018-04-10 22:50:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,쓰레기,4.0,2018-04,22.0,spring
518496,522429,강원특별자치도,강릉시,105,21.7,13.7,8.0,0.5,9.8,15.4,4.8,1.5,68.7,31.5,14.4,2018-04-11,4,2018,,,,,,,,,,,,,,,,,,
518497,522430,강원특별자치도,강릉시,105,22.7,9.3,13.4,0.0,7.0,13.5,3.1,1.2,44.1,24.7,10.6,2018-04-12,4,2018,13983.0,2018.0,2018-04-12 11:48:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,쓰레기,4.0,2018-04,11.0,spring
518498,522431,강원특별자치도,강릉시,105,15.4,6.9,8.5,0.0,5.7,8.8,2.5,0.9,66.1,49.2,38.5,2018-04-13,4,2018,,,,,,,,,,,,,,,,,,
518499,522432,강원특별자치도,강릉시,105,10.4,6.7,3.7,26.5,4.7,7.5,1.4,0.4,93.7,84.6,62.7,2018-04-14,4,2018,,,,,,,,,,,,,,,,,,
518500,522433,강원특별자치도,강릉시,105,16.5,5.6,10.9,0.0,5.6,10.5,1.9,0.1,95.3,59.8,35.8,2018-04-15,4,2018,,,,,,,,,,,,,,,,,,
518501,522434,강원특별자치도,강릉시,105,15.8,6.1,9.7,0.0,5.0,8.3,2.3,0.9,75.6,54.9,41.5,2018-04-16,4,2018,,,,,,,,,,,,,,,,,,
518502,522435,강원특별자치도,강릉시,105,19.5,6.2,13.3,0.0,4.3,8.4,1.7,0.1,84.7,52.1,27.1,2018-04-17,4,2018,,,,,,,,,,,,,,,,,,
518503,522436,강원특별자치도,강릉시,105,23.6,13.6,10.0,0.0,4.9,8.3,2.9,0.9,35.4,25.6,17.4,2018-04-18,4,2018,,,,,,,,,,,,,,,,,,
518504,522437,강원특별자치도,강릉시,105,27.2,16.9,10.3,0.0,7.3,12.1,4.4,2.0,32.9,16.3,5.7,2018-04-19,4,2018,,,,,,,,,,,,,,,,,,
518505,522438,강원특별자치도,강릉시,105,26.7,15.3,11.4,0.0,4.3,8.1,2.2,0.4,53.5,37.8,26.6,2018-04-20,4,2018,,,,,,,,,,,,,,,,,,
518506,522439,강원특별자치도,강릉시,105,32.3,21.7,10.6,0.0,6.4,12.1,3.0,0.8,35.0,19.8,6.9,2018-04-21,4,2018,,,,,,,,,,,,,,,,,,
518507,522440,강원특별자치도,강릉시,105,23.0,9.1,13.9,4.5,7.0,13.2,3.5,0.7,89.6,53.8,16.0,2018-04-22,4,2018,15407.0,2018.0,2018-04-22 10:18:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,쓰레기,4.0,2018-04,10.0,spring
518508,522441,강원특별자치도,강릉시,105,9.6,7.1,2.5,52.5,3.1,6.3,1.3,0.1,96.2,92.2,82.3,2018-04-23,4,2018,,,,,,,,,,,,,,,,,,
518509,522442,강원특별자치도,강릉시,105,10.0,5.2,4.8,24.0,4.2,9.2,2.0,0.7,96.5,88.0,63.9,2018-04-24,4,2018,,,,,,,,,,,,,,,,,,
518510,522443,강원특별자치도,강릉시,105,19.7,3.4,16.3,0.0,3.2,5.5,1.6,0.0,77.2,49.7,21.5,2018-04-25,4,2018,,,,,,,,,,,,,,,,,,
518511,522444,강원특별자치도,강릉시,105,26.5,7.6,18.9,0.0,6.0,10.6,2.2,0.3,72.1,37.6,14.9,2018-04-26,4,2018,,,,,,,,,,,,,,,,,,
518512,522445,강원특별자치도,강릉시,105,18.9,8.2,10.7,0.0,6.0,10.2,3.0,0.9,63.8,41.3,28.3,2018-04-27,4,2018,15841.0,2018.0,2018-04-27 07:35:00,임야,,부주의,불씨/불꽃/화원방치,0.0,0.0,0.0,0.0,임야,산불,사유림,4.0,2018-04,7.0,spring
518513,522446,강원특별자치도,강릉시,105,28.4,7.4,21.0,0.0,6.6,11.4,3.2,0.2,78.3,36.8,15.8,2018-04-28,4,2018,,,,,,,,,,,,,,,,,,
518514,522447,강원특별자치도,강릉시,105,28.6,18.1,10.5,0.0,7.1,13.5,3.9,1.5,30.6,20.5,8.9,2018-04-29,4,2018,,,,,,,,,,,,,,,,,,
518515,522448,강원특별자치도,강릉시,105,29.2,14.1,15.1,0.0,8.0,14.5,3.5,0.4,71.4,35.0,14.0,2018-04-30,4,2018,,,,,,,,,,,,,,,,,,
518516,522449,강원특별자치도,강릉시,105,18.6,12.0,6.6,0.0,2.7,6.0,1.3,0.1,83.6,76.8,65.2,2018-05-01,5,2018,,,,,,,,,,,,,,,,,,
518517,522450,강원특별자치도,강릉시,105,14.5,7.2,7.3,17.5,5.2,9.9,2.0,0.5,92.2,86.9,79.7,2018-05-02,5,2018,,,,,,,,,,,,,,,,,,
518518,522451,강원특별자치도,강릉시,105,14.8,5.2,9.6,0.5,5.7,11.7,2.6,0.5,90.0,65.5,45.9,2018-05-03,5,2018,,,,,,,,,,,,,,,,,,
518519,522452,강원특별자치도,강릉시,105,23.2,9.7,13.5,0.0,7.5,14.8,4.6,1.7,58.3,35.0,17.8,2018-05-04,5,2018,,,,,,,,,,,,,,,,,,
518520,522453,강원특별자치도,강릉시,105,25.9,16.2,9.7,0.0,7.9,15.3,5.2,2.5,37.4,30.1,20.5,2018-05-05,5,2018,,,,,,,,,,,,,,,,,,
518521,522454,강원특별자치도,강릉시,105,21.3,13.1,8.2,10.5,6.5,12.7,2.0,0.4,93.7,76.7,38.2,2018-05-06,5,2018,,,,,,,,,,,,,,,,,,
518522,522455,강원특별자치도,강릉시,105,18.7,12.7,6.0,1.0,2.5,4.9,1.2,0.0,96.1,86.0,72.6,2018-05-07,5,2018,,,,,,,,,,,,,,,,,,
518523,522456,강원특별자치도,강릉시,105,13.6,9.6,4.0,6.5,4.0,7.2,2.1,0.8,93.9,91.5,86.1,2018-05-08,5,2018,,,,,,,,,,,,,,,,,,
518524,522457,강원특별자치도,강릉시,105,11.3,8.4,2.9,0.0,3.6,6.2,1.8,0.9,91.5,78.9,69.2,2018-05-09,5,2018,,,,,,,,,,,,,,,,,,
518525,522458,강원특별자치도,강릉시,105,24.1,5.2,18.9,0.0,5.0,8.6,1.9,0.2,93.6,59.1,32.7,2018-05-10,5,2018,,,,,,,,,,,,,,,,,,
518526,522459,강원특별자치도,강릉시,105,27.2,17.6,9.6,0.0,5.3,8.9,2.4,0.7,46.0,31.6,21.9,2018-05-11,5,2018,,,,,,,,,,,,,,,,,,
518527,522460,강원특별자치도,강릉시,105,20.4,13.9,6.5,1.5,4.4,8.1,1.5,0.0,87.5,63.8,23.3,2018-05-12,5,2018,,,,,,,,,,,,,,,,,,
518528,522461,강원특별자치도,강릉시,105,21.4,13.7,7.7,0.0,3.2,6.1,1.2,0.3,90.7,78.3,61.5,2018-05-13,5,2018,,,,,,,,,,,,,,,,,,
518529,522462,강원특별자치도,강릉시,105,28.9,18.0,10.9,0.0,6.3,11.1,3.5,1.5,61.6,46.7,29.9,2018-05-14,5,2018,,,,,,,,,,,,,,,,,,
518530,522463,강원특별자치도,강릉시,105,32.1,23.5,8.6,0.0,7.1,12.7,3.2,0.9,56.2,38.3,27.6,2018-05-15,5,2018,17698.0,2018.0,2018-05-15 21:05:00,기타(쓰레기 화재등),,기계적 요인,과열/ 과부하,0.0,0.0,0.0,33.0,기타,야외,기타야외,5.0,2018-05,21.0,spring
518531,522464,강원특별자치도,강릉시,105,28.1,21.5,6.6,2.0,3.8,7.0,1.2,0.2,88.6,71.5,39.7,2018-05-16,5,2018,,,,,,,,,,,,,,,,,,
518532,522465,강원특별자치도,강릉시,105,27.9,12.2,15.7,50.0,6.5,12.0,2.0,0.5,95.6,84.1,64.4,2018-05-17,5,2018,,,,,,,,,,,,,,,,,,
518533,522466,강원특별자치도,강릉시,105,12.4,9.7,2.7,69.0,5.1,10.3,2.7,0.8,96.5,91.3,80.6,2018-05-18,5,2018,,,,,,,,,,,,,,,,,,
518534,522467,강원특별자치도,강릉시,105,17.7,9.5,8.2,0.0,2.7,5.4,1.6,0.8,91.3,69.6,49.8,2018-05-19,5,2018,,,,,,,,,,,,,,,,,,
518535,522468,강원특별자치도,강릉시,105,18.1,8.1,10.0,0.0,3.3,5.8,1.6,0.4,89.2,70.7,41.1,2018-05-20,5,2018,,,,,,,,,,,,,,,,,,
518536,522469,강원특별자치도,강릉시,105,18.0,8.6,9.4,0.0,3.7,6.3,1.8,0.6,86.2,73.1,59.5,2018-05-21,5,2018,,,,,,,,,,,,,,,,,,
518537,522470,강원특별자치도,강릉시,105,19.9,10.2,9.7,2.5,2.9,5.4,1.3,0.2,92.4,83.5,69.5,2018-05-22,5,2018,,,,,,,,,,,,,,,,,,
518538,522471,강원특별자치도,강릉시,105,21.1,13.3,7.8,0.5,3.5,6.5,1.5,0.2,95.3,68.1,32.2,2018-05-23,5,2018,,,,,,,,,,,,,,,,,,
518539,522472,강원특별자치도,강릉시,105,27.9,13.8,14.1,0.0,8.4,15.0,4.3,0.4,61.6,34.0,22.8,2018-05-24,5,2018,18599.0,2018.0,2018-05-24 15:01:00,기타(쓰레기 화재등),,부주의,용접/ 절단/ 연마,0.0,0.0,0.0,0.0,기타,야외,기타야외,5.0,2018-05,15.0,spring
518540,522473,강원특별자치도,강릉시,105,29.6,20.0,9.6,0.0,8.6,16.6,3.7,0.8,68.1,35.3,17.3,2018-05-25,5,2018,,,,,,,,,,,,,,,,,,
518541,522474,강원특별자치도,강릉시,105,21.0,14.4,6.6,0.0,4.2,7.4,1.7,0.1,92.6,68.3,45.3,2018-05-26,5,2018,,,,,,,,,,,,,,,,,,
518542,522475,강원특별자치도,강릉시,105,19.4,14.2,5.2,0.0,3.1,5.2,1.4,0.5,95.7,86.0,71.5,2018-05-27,5,2018,,,,,,,,,,,,,,,,,,
518543,522476,강원특별자치도,강릉시,105,20.8,15.0,5.8,0.0,3.1,6.4,1.6,0.8,96.2,82.5,72.0,2018-05-28,5,2018,,,,,,,,,,,,,,,,,,
518544,522477,강원특별자치도,강릉시,105,22.2,16.2,6.0,0.0,3.3,6.1,1.3,0.4,91.7,85.6,71.6,2018-05-29,5,2018,,,,,,,,,,,,,,,,,,
518545,522478,강원특별자치도,강릉시,105,25.3,16.6,8.7,0.3,6.3,9.8,2.1,0.4,94.4,79.0,53.8,2018-05-30,5,2018,,,,,,,,,,,,,,,,,,
518546,522479,강원특별자치도,강릉시,105,26.3,15.3,11.0,0.0,5.0,9.5,2.2,0.6,88.3,58.8,35.1,2018-05-31,5,2018,,,,,,,,,,,,,,,,,,
518547,522480,강원특별자치도,강릉시,105,28.6,19.3,9.3,0.0,5.5,8.3,2.7,1.0,66.7,46.3,35.3,2018-06-01,6,2018,19435.0,2018.0,2018-06-01 17:31:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,기타야외,6.0,2018-06,17.0,summer
518548,522481,강원특별자치도,강릉시,105,32.6,20.5,12.1,0.0,4.0,7.5,2.6,0.7,66.1,41.9,30.6,2018-06-02,6,2018,,,,,,,,,,,,,,,,,,
518549,522482,강원특별자치도,강릉시,105,31.5,23.5,8.0,0.0,4.5,8.1,2.3,0.8,40.8,31.8,24.4,2018-06-03,6,2018,,,,,,,,,,,,,,,,,,
518550,522483,강원특별자치도,강릉시,105,30.4,21.2,9.2,0.0,4.7,7.2,2.2,0.8,51.9,39.0,19.7,2018-06-04,6,2018,,,,,,,,,,,,,,,,,,
518551,522484,강원특별자치도,강릉시,105,29.3,21.6,7.7,0.0,5.0,10.6,2.7,1.1,61.3,46.5,32.3,2018-06-05,6,2018,19959.0,2018.0,2018-06-05 14:08:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,기타야외,6.0,2018-06,14.0,summer
518552,522485,강원특별자치도,강릉시,105,31.0,21.4,9.6,0.0,4.5,7.7,2.1,0.6,66.7,49.6,38.0,2018-06-06,6,2018,,,,,,,,,,,,,,,,,,
518553,522486,강원특별자치도,강릉시,105,32.2,24.3,7.9,0.0,4.2,7.0,2.1,0.6,64.8,46.7,32.2,2018-06-07,6,2018,,,,,,,,,,,,,,,,,,
518554,522487,강원특별자치도,강릉시,105,27.7,19.6,8.1,0.0,4.4,7.2,1.9,0.6,83.8,53.5,36.8,2018-06-08,6,2018,20284.0,2018.0,2018-06-08 14:24:00,임야,,부주의,담배꽁초,0.0,0.0,0.0,0.0,임야,산불,국유림,6.0,2018-06,14.0,summer
518555,522488,강원특별자치도,강릉시,105,19.6,16.8,2.8,0.0,3.4,6.1,2.0,0.8,89.3,81.0,74.5,2018-06-09,6,2018,,,,,,,,,,,,,,,,,,
518556,522489,강원특별자치도,강릉시,105,18.6,15.8,2.8,0.5,3.9,7.1,2.1,1.1,93.4,84.5,77.4,2018-06-10,6,2018,,,,,,,,,,,,,,,,,,
518557,522490,강원특별자치도,강릉시,105,17.4,15.1,2.3,0.5,2.4,4.4,1.2,0.4,91.7,79.7,68.4,2018-06-11,6,2018,,,,,,,,,,,,,,,,,,
518558,522491,강원특별자치도,강릉시,105,20.3,13.9,6.4,0.0,4.1,7.4,2.0,0.9,85.2,67.9,50.4,2018-06-12,6,2018,,,,,,,,,,,,,,,,,,
518559,522492,강원특별자치도,강릉시,105,20.8,14.6,6.2,0.0,3.8,6.3,1.8,0.5,86.6,76.1,63.1,2018-06-13,6,2018,,,,,,,,,,,,,,,,,,
518560,522493,강원특별자치도,강릉시,105,20.3,17.1,3.2,0.0,5.8,9.6,2.5,0.3,87.0,77.0,69.2,2018-06-14,6,2018,,,,,,,,,,,,,,,,,,
518561,522494,강원특별자치도,강릉시,105,21.0,16.2,4.8,0.0,4.2,7.4,2.3,0.8,80.4,71.5,61.8,2018-06-15,6,2018,,,,,,,,,,,,,,,,,,
518562,522495,강원특별자치도,강릉시,105,21.6,15.3,6.3,0.0,4.5,7.5,1.9,0.5,84.2,70.1,53.2,2018-06-16,6,2018,,,,,,,,,,,,,,,,,,
518563,522496,강원특별자치도,강릉시,105,28.5,13.5,15.0,0.0,2.2,3.9,1.0,0.3,90.9,70.0,49.6,2018-06-17,6,2018,,,,,,,,,,,,,,,,,,
518564,522497,강원특별자치도,강릉시,105,26.5,17.4,9.1,0.0,2.3,5.2,1.1,0.1,89.2,71.9,52.7,2018-06-18,6,2018,21265.0,2018.0,2018-06-18 05:58:00,기타(쓰레기 화재등),,부주의,쓰레기 소각,0.0,0.0,0.0,0.0,기타,야외,쓰레기,6.0,2018-06,5.0,summer
518565,522498,강원특별자치도,강릉시,105,26.5,17.4,9.1,0.0,2.3,5.2,1.1,0.1,89.2,71.9,52.7,2018-06-18,6,2018,21337.0,2018.0,2018-06-18 18:49:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,쓰레기,6.0,2018-06,18.0,summer
518566,522499,강원특별자치도,강릉시,105,27.5,19.0,8.5,0.0,4.1,7.8,1.7,0.7,84.4,64.3,48.2,2018-06-19,6,2018,,,,,,,,,,,,,,,,,,
518567,522500,강원특별자치도,강릉시,105,29.2,19.3,9.9,0.0,8.3,15.2,1.8,0.3,76.4,57.2,42.2,2018-06-20,6,2018,,,,,,,,,,,,,,,,,,
518568,522501,강원특별자치도,강릉시,105,29.4,18.7,10.7,0.0,4.6,8.9,2.4,0.8,64.7,47.5,24.8,2018-06-21,6,2018,21657.0,2018.0,2018-06-21 17:38:00,임야,,부주의,기타(부주의),0.0,0.0,0.0,0.0,임야,산불,국유림,6.0,2018-06,17.0,summer
518569,522502,강원특별자치도,강릉시,105,32.8,18.7,14.1,0.0,4.6,7.4,2.5,0.9,68.5,34.6,21.8,2018-06-22,6,2018,21770.0,2018.0,2018-06-22 13:35:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,쓰레기,6.0,2018-06,13.0,summer
518570,522503,강원특별자치도,강릉시,105,33.3,25.1,8.2,0.0,4.2,8.1,2.7,1.4,44.0,32.7,25.4,2018-06-23,6,2018,22001.0,2018.0,2018-06-23 20:17:00,임야,,부주의,쓰레기 소각,0.0,0.0,0.0,0.0,임야,들불,숲,6.0,2018-06,20.0,summer
518571,522504,강원특별자치도,강릉시,105,34.5,26.3,8.2,0.0,4.7,8.7,2.6,1.1,45.6,36.8,23.6,2018-06-24,6,2018,,,,,,,,,,,,,,,,,,
518572,522505,강원특별자치도,강릉시,105,29.3,21.7,7.6,0.0,4.3,8.2,2.1,0.7,86.0,57.7,34.9,2018-06-25,6,2018,,,,,,,,,,,,,,,,,,
518573,522506,강원특별자치도,강릉시,105,25.1,19.3,5.8,21.5,5.8,10.6,1.4,0.3,95.4,92.0,87.1,2018-06-26,6,2018,,,,,,,,,,,,,,,,,,
518574,522507,강원특별자치도,강릉시,105,32.0,19.2,12.8,0.0,6.2,11.2,2.1,0.5,92.7,71.1,42.1,2018-06-27,6,2018,,,,,,,,,,,,,,,,,,
518575,522508,강원특별자치도,강릉시,105,30.2,19.8,10.4,16.0,6.7,10.5,2.4,1.1,94.4,64.4,50.2,2018-06-28,6,2018,,,,,,,,,,,,,,,,,,
518576,522509,강원특별자치도,강릉시,105,29.5,21.3,8.2,0.0,4.3,7.4,1.7,0.6,81.3,68.7,50.8,2018-06-29,6,2018,,,,,,,,,,,,,,,,,,
518577,522510,강원특별자치도,강릉시,105,27.6,22.6,5.0,0.0,3.3,5.5,1.4,0.3,88.2,77.3,66.5,2018-06-30,6,2018,,,,,,,,,,,,,,,,,,
518578,522511,강원특별자치도,강릉시,105,23.0,20.9,2.1,43.5,4.4,8.5,1.2,0.2,97.2,94.0,86.0,2018-07-01,7,2018,,,,,,,,,,,,,,,,,,
518579,522512,강원특별자치도,강릉시,105,26.0,20.9,5.1,23.5,3.8,5.9,1.0,0.1,97.2,91.7,75.5,2018-07-02,7,2018,,,,,,,,,,,,,,,,,,
518580,522513,강원특별자치도,강릉시,105,30.9,21.7,9.2,6.5,7.1,10.8,1.8,0.3,97.6,84.3,62.4,2018-07-03,7,2018,,,,,,,,,,,,,,,,,,
518581,522514,강원특별자치도,강릉시,105,24.9,20.5,4.4,47.0,4.7,8.7,2.2,0.8,97.6,90.7,76.9,2018-07-04,7,2018,,,,,,,,,,,,,,,,,,
518582,522515,강원특별자치도,강릉시,105,21.2,19.2,2.0,10.5,2.1,4.4,1.0,0.3,98.0,96.4,92.9,2018-07-05,7,2018,,,,,,,,,,,,,,,,,,
518583,522516,강원특별자치도,강릉시,105,19.6,17.3,2.3,22.5,2.6,7.3,1.6,0.8,97.6,94.0,85.5,2018-07-06,7,2018,,,,,,,,,,,,,,,,,,
518584,522517,강원특별자치도,강릉시,105,20.1,15.9,4.2,4.0,4.4,8.0,2.1,1.2,95.0,80.3,64.7,2018-07-07,7,2018,,,,,,,,,,,,,,,,,,
518585,522518,강원특별자치도,강릉시,105,20.2,16.3,3.9,0.0,3.6,5.6,1.4,0.7,80.2,71.3,62.0,2018-07-08,7,2018,,,,,,,,,,,,,,,,,,
518586,522519,강원특별자치도,강릉시,105,19.0,16.8,2.2,17.5,2.4,3.7,0.8,0.0,97.2,88.4,80.0,2018-07-09,7,2018,23490.0,2018.0,2018-07-09 12:21:00,기타(쓰레기 화재등),,부주의,용접/ 절단/ 연마,0.0,0.0,0.0,0.0,기타,야외,야적장,7.0,2018-07,12.0,summer
518587,522520,강원특별자치도,강릉시,105,20.6,17.9,2.7,4.5,2.4,3.7,0.7,0.0,97.9,92.5,85.6,2018-07-10,7,2018,,,,,,,,,,,,,,,,,,
518588,522521,강원특별자치도,강릉시,105,22.7,19.0,3.7,12.0,1.8,3.5,0.8,0.0,97.8,94.8,87.9,2018-07-11,7,2018,,,,,,,,,,,,,,,,,,
518589,522522,강원특별자치도,강릉시,105,33.2,19.7,13.5,0.0,4.9,8.3,2.3,0.0,98.5,70.5,49.6,2018-07-12,7,2018,,,,,,,,,,,,,,,,,,
518590,522523,강원특별자치도,강릉시,105,34.5,27.9,6.6,0.0,5.6,12.1,3.1,0.8,64.4,55.6,46.0,2018-07-13,7,2018,,,,,,,,,,,,,,,,,,
518591,522524,강원특별자치도,강릉시,105,35.7,28.8,6.9,0.0,6.9,9.6,3.3,1.2,59.2,52.6,37.2,2018-07-14,7,2018,,,,,,,,,,,,,,,,,,
518592,522525,강원특별자치도,강릉시,105,36.0,28.0,8.0,0.0,5.7,9.2,2.7,0.8,59.5,52.1,42.8,2018-07-15,7,2018,24031.0,2018.0,2018-07-15 18:08:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,쓰레기,7.0,2018-07,18.0,summer
518593,522526,강원특별자치도,강릉시,105,36.0,28.0,8.0,0.0,5.7,9.2,2.7,0.8,59.5,52.1,42.8,2018-07-15,7,2018,24048.0,2018.0,2018-07-15 20:31:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,공터,7.0,2018-07,20.0,summer
518594,522527,강원특별자치도,강릉시,105,37.2,27.5,9.7,0.0,4.1,7.5,2.3,1.3,63.2,49.7,32.3,2018-07-16,7,2018,,,,,,,,,,,,,,,,,,
518595,522528,강원특별자치도,강릉시,105,36.3,28.3,8.0,0.0,6.1,9.0,3.9,2.4,62.4,49.4,35.8,2018-07-17,7,2018,24229.0,2018.0,2018-07-17 09:19:00,기타(쓰레기 화재등),,부주의,용접/ 절단/ 연마,0.0,0.0,0.0,0.0,기타,야외,공터,7.0,2018-07,9.0,summer
518596,522529,강원특별자치도,강릉시,105,31.4,26.3,5.1,0.0,3.2,6.5,1.9,0.8,82.2,62.6,49.4,2018-07-18,7,2018,,,,,,,,,,,,,,,,,,
518597,522530,강원특별자치도,강릉시,105,34.7,23.2,11.5,0.0,3.1,5.7,1.6,0.7,89.2,64.3,48.3,2018-07-19,7,2018,,,,,,,,,,,,,,,,,,
518598,522531,강원특별자치도,강릉시,105,35.9,26.2,9.7,0.0,4.5,7.3,2.3,1.3,63.8,53.9,40.4,2018-07-20,7,2018,,,,,,,,,,,,,,,,,,
518599,522532,강원특별자치도,강릉시,105,36.1,29.7,6.4,0.0,4.0,7.6,2.1,1.1,71.1,53.0,44.5,2018-07-21,7,2018,,,,,,,,,,,,,,,,,,
518600,522533,강원특별자치도,강릉시,105,37.0,28.1,8.9,0.0,3.8,6.0,2.3,1.4,61.9,49.6,29.7,2018-07-22,7,2018,,,,,,,,,,,,,,,,,,
518601,522534,강원특별자치도,강릉시,105,35.9,28.4,7.5,0.0,3.6,6.0,1.9,0.8,79.8,56.4,48.4,2018-07-23,7,2018,,,,,,,,,,,,,,,,,,
518602,522535,강원특별자치도,강릉시,105,35.1,27.5,7.6,0.0,3.6,6.3,1.7,0.7,83.1,67.1,52.7,2018-07-24,7,2018,,,,,,,,,,,,,,,,,,
518603,522536,강원특별자치도,강릉시,105,33.8,27.7,6.1,0.0,3.9,6.9,1.8,0.9,85.2,69.2,56.9,2018-07-25,7,2018,25290.0,2018.0,2018-07-25 15:24:00,기타(쓰레기 화재등),,자연적인 요인,돋보기 효과,0.0,0.0,0.0,0.0,기타,야외,쓰레기,7.0,2018-07,15.0,summer
518604,522537,강원특별자치도,강릉시,105,36.2,28.8,7.4,0.0,4.1,7.2,2.1,0.9,75.1,60.3,48.3,2018-07-26,7,2018,,,,,,,,,,,,,,,,,,
518605,522538,강원특별자치도,강릉시,105,34.4,27.4,7.0,0.0,3.7,5.8,1.7,0.7,89.1,70.6,55.3,2018-07-27,7,2018,25500.0,2018.0,2018-07-27 09:31:00,기타(쓰레기 화재등),,부주의,쓰레기 소각,0.0,0.0,0.0,0.0,기타,야외,기타야외,7.0,2018-07,9.0,summer
518606,522539,강원특별자치도,강릉시,105,32.5,27.0,5.5,0.0,3.2,5.6,1.6,1.0,87.4,77.2,65.1,2018-07-28,7,2018,,,,,,,,,,,,,,,,,,
518607,522540,강원특별자치도,강릉시,105,29.5,25.6,3.9,0.5,5.3,10.1,2.9,0.9,88.9,80.1,71.8,2018-07-29,7,2018,,,,,,,,,,,,,,,,,,
518608,522541,강원특별자치도,강릉시,105,28.6,24.5,4.1,3.5,3.8,6.4,2.2,0.5,94.6,87.4,74.6,2018-07-30,7,2018,,,,,,,,,,,,,,,,,,
518609,522542,강원특별자치도,강릉시,105,33.8,23.0,10.8,0.0,3.8,6.9,1.8,0.4,89.0,74.0,53.1,2018-07-31,7,2018,,,,,,,,,,,,,,,,,,
518610,522543,강원특별자치도,강릉시,105,33.5,24.7,8.8,0.0,3.9,6.4,1.4,0.3,88.0,72.7,56.1,2018-08-01,8,2018,26347.0,2018.0,2018-08-01 20:54:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,기타야외,8.0,2018-08,20.0,summer
518611,522544,강원특별자치도,강릉시,105,32.8,24.6,8.2,0.0,3.4,5.5,1.8,0.8,84.8,72.8,59.1,2018-08-02,8,2018,,,,,,,,,,,,,,,,,,
518612,522545,강원특별자치도,강릉시,105,33.8,25.8,8.0,0.0,2.9,5.7,1.6,0.2,85.7,75.4,61.4,2018-08-03,8,2018,,,,,,,,,,,,,,,,,,
518613,522546,강원특별자치도,강릉시,105,38.2,28.8,9.4,0.0,4.5,8.7,2.8,0.3,84.4,54.9,40.1,2018-08-04,8,2018,,,,,,,,,,,,,,,,,,
518614,522547,강원특별자치도,강릉시,105,37.7,28.6,9.1,0.0,4.9,8.5,2.8,0.6,85.6,54.9,34.8,2018-08-05,8,2018,26863.0,2018.0,2018-08-05 14:38:00,기타(쓰레기 화재등),,부주의,담배꽁초,0.0,0.0,0.0,0.0,기타,야외,기타야외,8.0,2018-08,14.0,summer
518615,522548,강원특별자치도,강릉시,105,37.7,28.6,9.1,0.0,4.9,8.5,2.8,0.6,85.6,54.9,34.8,2018-08-05,8,2018,26892.0,2018.0,2018-08-05 18:18:00,임야,,부주의,담배꽁초,0.0,0.0,0.0,0.0,임야,산불,사유림,8.0,2018-08,18.0,summer
